seg_id,uttID,utt_on,utt_off,lena_id,label,adu_gender,ID,aclew_id,Row,Corpus,ChiID,chi_gender,adu_univ,AgeMonths,mat_ed,number_older_sibs,mother_dob,mat_ed_num,mat_ed_num3,n_sibs,uniq_block,utt_dur,label_m,adu_gender_m,predictability
W-747_pass1_1331_8,W-747.1331.44937010_44938650,44937010,44938650,FAN,CDS,MALE,W-747,2535.0,113,Warlaumont,747,male,yes,3,AD,0,32,5,3,0,W-747.1331,1640,CDS,MALE,0.2666666666666666
W-747_pass1_1331_9,W-747.1331.44938650_44939900,44938650,44939900,MAN,CDS,MALE,W-747,2535.0,113,Warlaumont,747,male,yes,3,AD,0,32,5,3,0,W-747.1331,1250,CDS,MALE,0.3333333333333333
W-747_pass1_1331_18,W-747.1331.44947900_44949900,44947900,44949900,FAN,CDS,MALE,W-747,2535.0,113,Warlaumont,747,male,yes,3,AD,0,32,5,3,0,W-747.1331,2000,CDS,MALE,0.4285714285714285
W-747_pass1_152_4,W-747.152.3860340_3862460,3860340,3862460,MAN,CDS,MALE,W-747,2535.0,113,Warlaumont,747,male,yes,3,AD,0,32,5,3,0,W-747.152,2120,CDS,MALE,0.3
W-747_pass1_152_8,W-747.152.3863140_3864300,3863140,3864300,MAN,CDS,MALE,W-747,2535.0,113,Warlaumont,747,male,yes,3,AD,0,32,5,3,0,W-747.152,1160,CDS,MALE,0.0
W-747_pass1_152_13,W-747.152.3868590_3870480,3868590,3870480,MAN,CDS,MALE,W-747,2535.0,113,Warlaumont,747,male,yes,3,AD,0,32,5,3,0,W-747.152,1890,CDS,MALE,0.25
W-747_pass1_152_16,W-747.152.3872280_3874950,3872280,3874950,MAN,CDS,MALE,W-747,2535.0,113,Warlaumont,747,male,yes,3,AD,0,32,5,3,0,W-747.152,2670,CDS,MALE,0.4888888888888889
W-747_pass1_152_18,W-747.152.3875760_3877310,3875760,3877310,MAN,CDS,MALE,W-747,2535.0,113,Warlaumont,747,male,yes,3,AD,0,32,5,3,0,W-747.152,1550,CDS,MALE,0.1666666666666666
W-747_pass1_152_20,W-747.152.3878130_3880690,3878130,3880690,MAN,CDS,MALE,W-747,2535.0,113,Warlaumont,747,male,yes,3,AD,0,32,5,3,0,W-747.152,2560,CDS,MALE,0.2777777777777777
W-747_pass1_152_22,W-747.152.3882310_3885550,3882310,3885550,MAN,CDS,MALE,W-747,2535.0,113,Warlaumont,747,male,yes,3,AD,0,32,5,3,0,W-747.152,3240,CDS,MALE,0.5238095238095238
W-747_pass1_152_28,W-747.152.3891360_3893290,3891360,3893290,MAN,CDS,MALE,W-747,2535.0,113,Warlaumont,747,male,yes,3,AD,0,32,5,3,0,W-747.152,1930,CDS,MALE,0.0606060606060606
W-747_pass1_152_31,W-747.152.3894980_3896700,3894980,3896700,MAN,CDS,MALE,W-747,2535.0,113,Warlaumont,747,male,yes,3,AD,0,32,5,3,0,W-747.152,1720,CDS,MALE,0.2222222222222222
W-747_pass1_152_33,W-747.152.3897610_3899390,3897610,3899390,MAN,CDS,MALE,W-747,2535.0,113,Warlaumont,747,male,yes,3,AD,0,32,5,3,0,W-747.152,1780,CDS,MALE,0.0
W-747_pass1_152_40,W-747.152.3907670_3909630,3907670,3909630,MAN,CDS,MALE,W-747,2535.0,113,Warlaumont,747,male,yes,3,AD,0,32,5,3,0,W-747.152,1960,CDS,MALE,0.2083333333333333
W-747_pass1_152_44,W-747.152.3912600_3914610,3912600,3914610,MAN,CDS,MALE,W-747,2535.0,113,Warlaumont,747,male,yes,3,AD,0,32,5,3,0,W-747.152,2010,CDS,MALE,0.6666666666666666
W-747_pass1_152_48,W-747.152.3919450_3921950,3919450,3921950,MAN,CDS,MALE,W-747,2535.0,113,Warlaumont,747,male,yes,3,AD,0,32,5,3,0,W-747.152,2500,CDS,MALE,0.2777777777777777
W-747_pass1_289_1,W-747.289.9776110_9777890,9776110,9777890,FAN,CDS,FEMALE,W-747,2535.0,113,Warlaumont,747,male,yes,3,AD,0,32,5,3,0,W-747.289,1780,CDS,FEMALE,0.6666666666666666
W-747_pass1_289_3,W-747.289.9778690_9780970,9778690,9780970,FAN,CDS,FEMALE,W-747,2535.0,113,Warlaumont,747,male,yes,3,AD,0,32,5,3,0,W-747.289,2280,CDS,FEMALE,0.4285714285714285
W-747_pass1_289_6,W-747.289.9782780_9786210,9782780,9786210,FAN,CDS,FEMALE,W-747,2535.0,113,Warlaumont,747,male,yes,3,AD,0,32,5,3,0,W-747.289,3430,CDS,FEMALE,0.7017543859649124
W-747_pass1_289_8,W-747.289.9787010_9789790,9787010,9789790,FAN,CDS,FEMALE,W-747,2535.0,113,Warlaumont,747,male,yes,3,AD,0,32,5,3,0,W-747.289,2780,CDS,FEMALE,0.3999999999999999
W-747_pass1_289_13,W-747.289.9791390_9795500,9791390,9795500,FAN,CDS,FEMALE,W-747,2535.0,113,Warlaumont,747,male,yes,3,AD,0,32,5,3,0,W-747.289,4110,CDS,FEMALE,0.9166666666666666
W-747_pass1_289_18,W-747.289.9798050_9803220,9798050,9803220,FAN,CDS,FEMALE,W-747,2535.0,113,Warlaumont,747,male,yes,3,AD,0,32,5,3,0,W-747.289,5170,CDS,FEMALE,1.0
W-747_pass1_289_20,W-747.289.9804020_9805630,9804020,9805630,FAN,CDS,FEMALE,W-747,2535.0,113,Warlaumont,747,male,yes,3,AD,0,32,5,3,0,W-747.289,1610,CDS,FEMALE,0.3999999999999999
W-747_pass1_289_22,W-747.289.9806430_9811320,9806430,9811320,FAN,CDS,FEMALE,W-747,2535.0,113,Warlaumont,747,male,yes,3,AD,0,32,5,3,0,W-747.289,4890,CDS,FEMALE,0.8290598290598291
W-747_pass1_289_24,W-747.289.9812360_9814620,9812360,9814620,FAN,CDS,FEMALE,W-747,2535.0,113,Warlaumont,747,male,yes,3,AD,0,32,5,3,0,W-747.289,2260,CDS,FEMALE,0.7666666666666666
W-848_pass1_10_10,W-848.10.159650_161320,159650,161320,MAN,CDS,MALE,W-848,5481.0,115,Warlaumont,848,male,yes,3,AD,1,35,5,3,1,W-848.10,1670,CDS,MALE,0.6
W-848_pass1_10_24,W-848.10.181970_183580,181970,183580,MAN,ADS,MALE,W-848,5481.0,115,Warlaumont,848,male,yes,3,AD,1,35,5,3,1,W-848.10,1610,CDS,MALE,0.6666666666666666
W-848_pass1_10_29,W-848.10.187340_190020,187340,190020,MAN,CDS,MALE,W-848,5481.0,115,Warlaumont,848,male,yes,3,AD,1,35,5,3,1,W-848.10,2680,CDS,MALE,0.5277777777777778
W-848_pass1_10_42,W-848.10.205130_206550,205130,206550,MAN,CDS,MALE,W-848,5481.0,115,Warlaumont,848,male,yes,3,AD,1,35,5,3,1,W-848.10,1420,CDS,MALE,1.0
W-848_pass1_10_44,W-848.10.207350_209370,207350,209370,MAN,CDS,MALE,W-848,5481.0,115,Warlaumont,848,male,yes,3,AD,1,35,5,3,1,W-848.10,2020,CDS,MALE,0.0416666666666666
W-848_pass1_10_46,W-848.10.210340_212620,210340,212620,MAN,CDS,MALE,W-848,5481.0,115,Warlaumont,848,male,yes,3,AD,1,35,5,3,1,W-848.10,2280,CDS,MALE,0.4333333333333333
W-848_pass1_10_48,W-848.10.213510_215310,213510,215310,MAN,CDS,MALE,W-848,5481.0,115,Warlaumont,848,male,yes,3,AD,1,35,5,3,1,W-848.10,1800,CDS,MALE,0.4166666666666667
W-848_pass1_10_51,W-848.10.217110_219610,217110,219610,MAN,CDS,MALE,W-848,5481.0,115,Warlaumont,848,male,yes,3,AD,1,35,5,3,1,W-848.10,2500,CDS,MALE,0.6944444444444443
W-848_pass1_10_52,W-848.10.219610_222570,219610,222570,FAN,ADS,FEMALE,W-848,5481.0,115,Warlaumont,848,male,yes,3,AD,1,35,5,3,1,W-848.10,2960,ADS,FEMALE,0.8055555555555555
W-848_pass1_10_57,W-848.10.226300_227970,226300,227970,FAN,ADS,FEMALE,W-848,5481.0,115,Warlaumont,848,male,yes,3,AD,1,35,5,3,1,W-848.10,1670,ADS,FEMALE,0.6666666666666666
W-848_pass1_10_72,W-848.10.243710_246770,243710,246770,FAN,ADS,FEMALE,W-848,5481.0,115,Warlaumont,848,male,yes,3,AD,1,35,5,3,1,W-848.10,3060,ADS,FEMALE,0.8888888888888888
W-848_pass1_10_73,W-848.10.246770_249300,246770,249300,MAN,ADS,MALE,W-848,5481.0,115,Warlaumont,848,male,yes,3,AD,1,35,5,3,1,W-848.10,2530,ADS,MALE,0.6111111111111112
W-848_pass1_10_77,W-848.10.252890_254150,252890,254150,FAN,CDS,FEMALE,W-848,5481.0,115,Warlaumont,848,male,yes,3,AD,1,35,5,3,1,W-848.10,1260,CDS,FEMALE,0.6666666666666666
W-848_pass1_10_86,W-848.10.261200_262620,261200,262620,FAN,ADS,FEMALE,W-848,5481.0,115,Warlaumont,848,male,yes,3,AD,1,35,5,3,1,W-848.10,1420,ADS,FEMALE,0.6666666666666666
W-848_pass1_10_87,W-848.10.262620_264610,262620,264610,MAN,ADS,MALE,W-848,5481.0,115,Warlaumont,848,male,yes,3,AD,1,35,5,3,1,W-848.10,1990,ADS,MALE,0.7083333333333334
W-848_pass1_10_89,W-848.10.266590_268030,266590,268030,FAN,ADS,FEMALE,W-848,5481.0,115,Warlaumont,848,male,yes,3,AD,1,35,5,3,1,W-848.10,1440,ADS,FEMALE,0.0
W-848_pass1_1026_1,W-848.1026.40650820_40652870,40650820,40652870,FAN,CDS,FEMALE,W-848,5481.0,115,Warlaumont,848,male,yes,3,AD,1,35,5,3,1,W-848.1026,2050,CDS,FEMALE,0.1428571428571428
W-848_pass1_1026_15,W-848.1026.40666980_40669590,40666980,40669590,FAN,ADS,FEMALE,W-848,5481.0,115,Warlaumont,848,male,yes,3,AD,1,35,5,3,1,W-848.1026,2610,ADS,FEMALE,0.6904761904761904
W-848_pass1_1026_20,W-848.1026.40673210_40674460,40673210,40674460,FAN,ADS,FEMALE,W-848,5481.0,115,Warlaumont,848,male,yes,3,AD,1,35,5,3,1,W-848.1026,1250,ADS,FEMALE,0.1666666666666666
W-848_pass1_1026_26,W-848.1026.40679520_40682070,40679520,40682070,FAN,ADS,FEMALE,W-848,5481.0,115,Warlaumont,848,male,yes,3,AD,1,35,5,3,1,W-848.1026,2550,ADS,FEMALE,0.7777777777777777
W-848_pass1_1026_29,W-848.1026.40683740_40685070,40683740,40685070,FAN,ADS,FEMALE,W-848,5481.0,115,Warlaumont,848,male,yes,3,AD,1,35,5,3,1,W-848.1026,1330,ADS,FEMALE,0.0
W-848_pass1_1026_32,W-848.1026.40687260_40688620,40687260,40688620,FAN,ADS,FEMALE,W-848,5481.0,115,Warlaumont,848,male,yes,3,AD,1,35,5,3,1,W-848.1026,1360,ADS,FEMALE,0.0
W-848_pass1_1026_42,W-848.1026.40700950_40702280,40700950,40702280,FAN,CDS,FEMALE,W-848,5481.0,115,Warlaumont,848,male,yes,3,AD,1,35,5,3,1,W-848.1026,1330,CDS,FEMALE,0.0
W-848_pass1_1048_16,W-848.1048.41533440_41536580,41533440,41536580,FAN,CDS,MALE,W-848,5481.0,115,Warlaumont,848,male,yes,3,AD,1,35,5,3,1,W-848.1048,3140,CDS,MALE,0.4615384615384615
W-848_pass1_1048_19,W-848.1048.41538360_41539780,41538360,41539780,FAN,CDS,FEMALE,W-848,5481.0,115,Warlaumont,848,male,yes,3,AD,1,35,5,3,1,W-848.1048,1420,CDS,FEMALE,0.0
W-848_pass1_1065_6,W-848.1065.41976610_41978370,41976610,41978370,MAN,ADS,MALE,W-848,5481.0,115,Warlaumont,848,male,yes,3,AD,1,35,5,3,1,W-848.1065,1760,ADS,MALE,0.25
W-848_pass1_1065_7,W-848.1065.41978370_41980230,41978370,41980230,FAN,CDS,MALE,W-848,5481.0,115,Warlaumont,848,male,yes,3,AD,1,35,5,3,1,W-848.1065,1860,CDS,MALE,0.4444444444444444
W-848_pass1_1065_15,W-848.1065.41987480_41989460,41987480,41989460,FAN,ADS,MALE,W-848,5481.0,115,Warlaumont,848,male,yes,3,AD,1,35,5,3,1,W-848.1065,1980,ADS,MALE,0.5833333333333334
W-848_pass1_1065_16,W-848.1065.41989460_41991140,41989460,41991140,MAN,CDS,MALE,W-848,5481.0,115,Warlaumont,848,male,yes,3,AD,1,35,5,3,1,W-848.1065,1680,CDS,MALE,0.25
W-848_pass1_1065_22,W-848.1065.41996510_41998380,41996510,41998380,MAN,ADS,MALE,W-848,5481.0,115,Warlaumont,848,male,yes,3,AD,1,35,5,3,1,W-848.1065,1870,ADS,MALE,0.4814814814814814
W-848_pass1_1092_62,W-848.1092.42786090_42788700,42786090,42788700,MAN,ADS,MALE,W-848,5481.0,115,Warlaumont,848,male,yes,3,AD,1,35,5,3,1,W-848.1092,2610,ADS,MALE,0.357142857142857
W-848_pass1_1092_72,W-848.1092.42800500_42808140,42800500,42808140,MAN,JUNK,,W-848,5481.0,115,Warlaumont,848,male,yes,3,AD,1,35,5,3,1,W-848.1092,7640,ADS,MALE,0.9812206572769954
W-848_pass1_1092_74,W-848.1092.42809550_42812780,42809550,42812780,MAN,ADS,MALE,W-848,5481.0,115,Warlaumont,848,male,yes,3,AD,1,35,5,3,1,W-848.1092,3230,ADS,MALE,0.5217391304347826
W-848_pass1_1092_76,W-848.1092.42813820_42817120,42813820,42817120,MAN,ADS,MALE,W-848,5481.0,115,Warlaumont,848,male,yes,3,AD,1,35,5,3,1,W-848.1092,3300,ADS,MALE,0.7424242424242425
W-848_pass1_1105_1,W-848.1105.43498780_43500190,43498780,43500190,FAN,ADS,FEMALE,W-848,5481.0,115,Warlaumont,848,male,yes,3,AD,1,35,5,3,1,W-848.1105,1410,ADS,FEMALE,1.0
W-848_pass1_1105_3,W-848.1105.43501030_43503190,43501030,43503190,FAN,ADS,FEMALE,W-848,5481.0,115,Warlaumont,848,male,yes,3,AD,1,35,5,3,1,W-848.1105,2160,ADS,FEMALE,1.0
W-848_pass1_1105_5,W-848.1105.43504990_43506390,43504990,43506390,MAN,ADS,MALE,W-848,5481.0,115,Warlaumont,848,male,yes,3,AD,1,35,5,3,1,W-848.1105,1400,ADS,MALE,0.6666666666666666
W-848_pass1_1105_7,W-848.1105.43507670_43509390,43507670,43509390,FAN,ADS,FEMALE,W-848,5481.0,115,Warlaumont,848,male,yes,3,AD,1,35,5,3,1,W-848.1105,1720,ADS,FEMALE,0.1428571428571428
W-848_pass1_1105_9,W-848.1105.43510740_43513100,43510740,43513100,MAN,JUNK,,W-848,5481.0,115,Warlaumont,848,male,yes,3,AD,1,35,5,3,1,W-848.1105,2360,ADS,,0.5416666666666666
W-848_pass1_1105_14,W-848.1105.43516970_43518740,43516970,43518740,MAN,ADS,MALE,W-848,5481.0,115,Warlaumont,848,male,yes,3,AD,1,35,5,3,1,W-848.1105,1770,ADS,MALE,0.3333333333333333
W-848_pass1_1105_20,W-848.1105.43525660_43527200,43525660,43527200,MAN,ADS,MALE,W-848,5481.0,115,Warlaumont,848,male,yes,3,AD,1,35,5,3,1,W-848.1105,1540,ADS,MALE,0.0666666666666666
W-848_pass1_14_28,W-848.14.513010_514470,513010,514470,MAN,CDS,MALE,W-848,5481.0,115,Warlaumont,848,male,yes,3,AD,1,35,5,3,1,W-848.14,1460,CDS,MALE,0.0666666666666666
W-848_pass1_14_30,W-848.14.515780_517670,515780,517670,MAN,CDS,MALE,W-848,5481.0,115,Warlaumont,848,male,yes,3,AD,1,35,5,3,1,W-848.14,1890,CDS,MALE,0.2777777777777777
W-848_pass1_14_36,W-848.14.521010_523280,521010,523280,MAN,CDS,MALE,W-848,5481.0,115,Warlaumont,848,male,yes,3,AD,1,35,5,3,1,W-848.14,2270,CDS,MALE,0.3333333333333333
W-848_pass1_14_74,W-848.14.558620_559970,558620,559970,FAN,CDS,FEMALE,W-848,5481.0,115,Warlaumont,848,male,yes,3,AD,1,35,5,3,1,W-848.14,1350,CDS,FEMALE,0.0
W-848_pass1_14_77,W-848.14.562220_564020,562220,564020,MAN,CDS,MALE,W-848,5481.0,115,Warlaumont,848,male,yes,3,AD,1,35,5,3,1,W-848.14,1800,CDS,MALE,0.0666666666666666
W-848_pass1_15_7,W-848.15.581410_582920,581410,582920,FAN,CDS,FEMALE,W-848,5481.0,115,Warlaumont,848,male,yes,3,AD,1,35,5,3,1,W-848.15,1510,CDS,FEMALE,0.0
W-848_pass1_15_17,W-848.15.590500_593000,590500,593000,FAN,CDS,FEMALE,W-848,5481.0,115,Warlaumont,848,male,yes,3,AD,1,35,5,3,1,W-848.15,2500,CDS,FEMALE,0.7555555555555555
W-848_pass1_15_37,W-848.15.609100_611050,609100,611050,MAN,CDS,MALE,W-848,5481.0,115,Warlaumont,848,male,yes,3,AD,1,35,5,3,1,W-848.15,1950,CDS,MALE,0.0555555555555555
W-848_pass1_15_40,W-848.15.613390_614880,613390,614880,MAN,CDS,MALE,W-848,5481.0,115,Warlaumont,848,male,yes,3,AD,1,35,5,3,1,W-848.15,1490,CDS,MALE,0.0
W-848_pass1_15_44,W-848.15.617360_618810,617360,618810,MAN,CDS,MALE,W-848,5481.0,115,Warlaumont,848,male,yes,3,AD,1,35,5,3,1,W-848.15,1450,CDS,MALE,0.0
W-848_pass1_15_47,W-848.15.621970_624270,621970,624270,MAN,CDS,MALE,W-848,5481.0,115,Warlaumont,848,male,yes,3,AD,1,35,5,3,1,W-848.15,2300,CDS,MALE,0.8666666666666667
W-848_pass1_15_49,W-848.15.625080_626520,625080,626520,MAN,CDS,FEMALE,W-848,5481.0,115,Warlaumont,848,male,yes,3,AD,1,35,5,3,1,W-848.15,1440,CDS,FEMALE,0.8888888888888888
W-848_pass1_15_50,W-848.15.626520_628450,626520,628450,FAN,CDS,FEMALE,W-848,5481.0,115,Warlaumont,848,male,yes,3,AD,1,35,5,3,1,W-848.15,1930,CDS,FEMALE,0.5555555555555555
W-848_pass1_196_9,W-848.196.7994930_7996690,7994930,7996690,MAN,JUNK,,W-848,5481.0,115,Warlaumont,848,male,yes,3,AD,1,35,5,3,1,W-848.196,1760,ADS,MALE,0.25
W-848_pass1_196_30,W-848.196.8021410_8022660,8021410,8022660,MAN,JUNK,,W-848,5481.0,115,Warlaumont,848,male,yes,3,AD,1,35,5,3,1,W-848.196,1250,ADS,MALE,0.6666666666666666
W-848_pass1_26_26,W-848.26.1095920_1098560,1095920,1098560,FAN,CDS,FEMALE,W-848,5481.0,115,Warlaumont,848,male,yes,3,AD,1,35,5,3,1,W-848.26,2640,CDS,FEMALE,0.4888888888888889
W-848_pass1_26_45,W-848.26.1111950_1113210,1111950,1113210,MAN,CDS,MALE,W-848,5481.0,115,Warlaumont,848,male,yes,3,AD,1,35,5,3,1,W-848.26,1260,CDS,MALE,0.0
W-848_pass1_26_58,W-848.26.1121510_1122990,1121510,1122990,FAN,CDS,FEMALE,W-848,5481.0,115,Warlaumont,848,male,yes,3,AD,1,35,5,3,1,W-848.26,1480,CDS,FEMALE,0.6666666666666666
W-848_pass1_26_64,W-848.26.1126520_1128790,1126520,1128790,MAN,CDS,MALE,W-848,5481.0,115,Warlaumont,848,male,yes,3,AD,1,35,5,3,1,W-848.26,2270,CDS,MALE,0.1666666666666666
W-848_pass1_26_70,W-848.26.1131190_1133060,1131190,1133060,MAN,CDS,MALE,W-848,5481.0,115,Warlaumont,848,male,yes,3,AD,1,35,5,3,1,W-848.26,1870,CDS,MALE,0.238095238095238
W-848_pass1_26_81,W-848.26.1141820_1143410,1141820,1143410,MAN,CDS,MALE,W-848,5481.0,115,Warlaumont,848,male,yes,3,AD,1,35,5,3,1,W-848.26,1590,CDS,MALE,0.8333333333333334
W-848_pass1_26_83,W-848.26.1144240_1145700,1144240,1145700,FAN,ADS,FEMALE,W-848,5481.0,115,Warlaumont,848,male,yes,3,AD,1,35,5,3,1,W-848.26,1460,ADS,FEMALE,0.0
W-848_pass1_26_84,W-848.26.1145700_1146930,1145700,1146930,MAN,ADS,FEMALE,W-848,5481.0,115,Warlaumont,848,male,yes,3,AD,1,35,5,3,1,W-848.26,1230,ADS,FEMALE,0.3333333333333333
W-848_pass1_26_89,W-848.26.1150620_1154800,1150620,1154800,MAN,CDS,MALE,W-848,5481.0,115,Warlaumont,848,male,yes,3,AD,1,35,5,3,1,W-848.26,4180,CDS,MALE,0.5256410256410257
W-848_pass1_26_93,W-848.26.1157730_1159630,1157730,1159630,MAN,CDS,MALE,W-848,5481.0,115,Warlaumont,848,male,yes,3,AD,1,35,5,3,1,W-848.26,1900,CDS,MALE,0.5
W-848_pass1_26_95,W-848.26.1161140_1163020,1161140,1163020,FAN,CDS,MALE,W-848,5481.0,115,Warlaumont,848,male,yes,3,AD,1,35,5,3,1,W-848.26,1880,CDS,MALE,0.4000000000000001
W-848_pass1_26_114,W-848.26.1181250_1182780,1181250,1182780,FAN,CDS,MALE,W-848,5481.0,115,Warlaumont,848,male,yes,3,AD,1,35,5,3,1,W-848.26,1530,CDS,MALE,0.0
W-848_pass1_26_122,W-848.26.1188630_1192240,1188630,1192240,MAN,CDS,MALE,W-848,5481.0,115,Warlaumont,848,male,yes,3,AD,1,35,5,3,1,W-848.26,3610,CDS,MALE,0.3809523809523809
W-848_pass1_26_131,W-848.26.1197780_1199200,1197780,1199200,FAN,CDS,FEMALE,W-848,5481.0,115,Warlaumont,848,male,yes,3,AD,1,35,5,3,1,W-848.26,1420,ADS,FEMALE,0.3333333333333333
W-848_pass1_26_142,W-848.26.1209010_1211380,1209010,1211380,FAN,CDS,MALE,W-848,5481.0,115,Warlaumont,848,male,yes,3,AD,1,35,5,3,1,W-848.26,2370,CDS,MALE,0.3888888888888888
W-848_pass1_26_144,W-848.26.1212380_1214530,1212380,1214530,FAN,CDS,FEMALE,W-848,5481.0,115,Warlaumont,848,male,yes,3,AD,1,35,5,3,1,W-848.26,2150,CDS,FEMALE,0.6666666666666666
W-848_pass1_26_156,W-848.26.1227920_1229990,1227920,1229990,MAN,CDS,MALE,W-848,5481.0,115,Warlaumont,848,male,yes,3,AD,1,35,5,3,1,W-848.26,2070,CDS,MALE,0.5416666666666666
W-848_pass1_26_177,W-848.26.1251140_1252790,1251140,1252790,FAN,CDS,FEMALE,W-848,5481.0,115,Warlaumont,848,male,yes,3,AD,1,35,5,3,1,W-848.26,1650,CDS,FEMALE,0.3333333333333332
W-848_pass1_26_182,W-848.26.1257710_1259680,1257710,1259680,MAN,CDS,MALE,W-848,5481.0,115,Warlaumont,848,male,yes,3,AD,1,35,5,3,1,W-848.26,1970,CDS,MALE,0.375
W-848_pass1_26_190,W-848.26.1266490_1270090,1266490,1270090,FAN,CDS,FEMALE,W-848,5481.0,115,Warlaumont,848,male,yes,3,AD,1,35,5,3,1,W-848.26,3600,CDS,FEMALE,0.681159420289855
W-848_pass1_26_197,W-848.26.1275150_1277010,1275150,1277010,MAN,CDS,MALE,W-848,5481.0,115,Warlaumont,848,male,yes,3,AD,1,35,5,3,1,W-848.26,1860,CDS,MALE,0.3333333333333333
W-848_pass1_26_200,W-848.26.1279170_1282370,1279170,1282370,MAN,CDS,MALE,W-848,5481.0,115,Warlaumont,848,male,yes,3,AD,1,35,5,3,1,W-848.26,3200,CDS,MALE,0.1555555555555555
W-848_pass1_26_204,W-848.26.1283170_1284660,1283170,1284660,MAN,CDS,MALE,W-848,5481.0,115,Warlaumont,848,male,yes,3,AD,1,35,5,3,1,W-848.26,1490,CDS,MALE,0.4166666666666667
W-848_pass1_26_222,W-848.26.1294740_1296140,1294740,1296140,MAN,CDS,MALE,W-848,5481.0,115,Warlaumont,848,male,yes,3,AD,1,35,5,3,1,W-848.26,1400,CDS,MALE,0.0
W-848_pass1_26_229,W-848.26.1301130_1303540,1301130,1303540,MAN,CDS,MALE,W-848,5481.0,115,Warlaumont,848,male,yes,3,AD,1,35,5,3,1,W-848.26,2410,CDS,MALE,0.5
W-848_pass1_26_231,W-848.26.1304510_1307780,1304510,1307780,FAN,CDS,FEMALE,W-848,5481.0,115,Warlaumont,848,male,yes,3,AD,1,35,5,3,1,W-848.26,3270,CDS,FEMALE,0.6825396825396824
W-848_pass1_26_233,W-848.26.1308430_1310610,1308430,1310610,FAN,CDS,FEMALE,W-848,5481.0,115,Warlaumont,848,male,yes,3,AD,1,35,5,3,1,W-848.26,2180,CDS,FEMALE,0.2727272727272726
W-848_pass1_26_240,W-848.26.1316650_1319480,1316650,1319480,FAN,CDS,FEMALE,W-848,5481.0,115,Warlaumont,848,male,yes,3,AD,1,35,5,3,1,W-848.26,2830,CDS,FEMALE,0.8461538461538461
W-848_pass1_26_248,W-848.26.1326540_1328860,1326540,1328860,FAN,CDS,FEMALE,W-848,5481.0,115,Warlaumont,848,male,yes,3,AD,1,35,5,3,1,W-848.26,2320,CDS,FEMALE,0.6944444444444445
W-955_pass1_144_5,W-955.144.3662750_3664800,3662750,3664800,FAN,CDS,FEMALE,W-955,5835.0,116,Warlaumont,955,male,yes,3,BA,4,36,4,2,2,W-955.144,2050,CDS,FEMALE,0.5
W-955_pass1_144_7,W-955.144.3665400_3667430,3665400,3667430,FAN,CDS,FEMALE,W-955,5835.0,116,Warlaumont,955,male,yes,3,BA,4,36,4,2,2,W-955.144,2030,CDS,FEMALE,0.7333333333333334
W-955_pass1_144_56,W-955.144.3712140_3714880,3712140,3714880,FAN,CDS,FEMALE,W-955,5835.0,116,Warlaumont,955,male,yes,3,BA,4,36,4,2,2,W-955.144,2740,CDS,FEMALE,0.5111111111111111
W-955_pass1_144_73,W-955.144.3734320_3738510,3734320,3738510,FAN,CDS,FEMALE,W-955,5835.0,116,Warlaumont,955,male,yes,3,BA,4,36,4,2,2,W-955.144,4190,CDS,FEMALE,0.8709677419354837
W-955_pass1_144_75,W-955.144.3739570_3740840,3739570,3740840,FAN,ADS,FEMALE,W-955,5835.0,116,Warlaumont,955,male,yes,3,BA,4,36,4,2,2,W-955.144,1270,CDS,FEMALE,0.0
W-955_pass1_242_3,W-955.242.6120210_6121940,6120210,6121940,FAN,CDS,FEMALE,W-955,5835.0,116,Warlaumont,955,male,yes,3,BA,4,36,4,2,2,W-955.242,1730,CDS,FEMALE,0.75
W-955_pass1_242_14,W-955.242.6132130_6133910,6132130,6133910,FAN,CDS,FEMALE,W-955,5835.0,116,Warlaumont,955,male,yes,3,BA,4,36,4,2,2,W-955.242,1780,CDS,FEMALE,0.5
W-955_pass1_242_16,W-955.242.6134750_6136260,6134750,6136260,FAN,CDS,FEMALE,W-955,5835.0,116,Warlaumont,955,male,yes,3,BA,4,36,4,2,2,W-955.242,1510,CDS,FEMALE,0.1666666666666666
W-955_pass1_242_32,W-955.242.6151470_6155120,6151470,6155120,FAN,CDS,FEMALE,W-955,5835.0,116,Warlaumont,955,male,yes,3,BA,4,36,4,2,2,W-955.242,3650,CDS,FEMALE,0.5499999999999999
W-955_pass1_242_45,W-955.242.6165410_6167790,6165410,6167790,FAN,CDS,FEMALE,W-955,5835.0,116,Warlaumont,955,male,yes,3,BA,4,36,4,2,2,W-955.242,2380,CDS,FEMALE,0.5454545454545454
W-955_pass1_242_49,W-955.242.6170260_6172730,6170260,6172730,FAN,CDS,FEMALE,W-955,5835.0,116,Warlaumont,955,male,yes,3,BA,4,36,4,2,2,W-955.242,2470,CDS,FEMALE,0.6969696969696969
W-955_pass1_242_57,W-955.242.6177030_6181860,6177030,6181860,FAN,CDS,FEMALE,W-955,5835.0,116,Warlaumont,955,male,yes,3,BA,4,36,4,2,2,W-955.242,4830,CDS,FEMALE,0.7126436781609194
W-955_pass1_385_1,W-955.385.15302050_15306510,15302050,15306510,FAN,ADS,FEMALE,W-955,5835.0,116,Warlaumont,955,male,yes,3,BA,4,36,4,2,2,W-955.385,4460,ADS,FEMALE,0.5111111111111111
